caseid,linksrechts_parteien_1,linksrechts_parteien_2,linksrechts_parteien_3,linksrechts_parteien_4,linksrechts_parteien_5,linksrechts_parteien_6,linksrechts_selbst,erststimme_BTW21,zweitstimme_BTW21,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,coalition_8,coalition_9,klimawandel_parteien_1,klimawandel_parteien_2,klimawandel_parteien_3,klimawandel_parteien_4,klimawandel_parteien_5,klimawandel_parteien_6,klimawandel_parteien_7,klimawandel_selbst,immigration_parteien_1,immigration_parteien_2,immigration_parteien_3,immigration_parteien_4,immigration_parteien_5,immigration_parteien_6,immigration_parteien_7,immigration_selbst,corona_parteien,kandidateneinstufungen_1,kandidateneinstufungen_2,kandidateneinstufungen_3,kandidateneinstufungen_4,kandidateneinstufungen_5,kandidateneinstufungen_6,education_paul_recode,age,WestOst,hinc,Pos. of LINKE in Ranking,Pos. of GRUENE in Ranking,Pos. of SPD in Ranking,Pos. of CDU/CSU in Ranking,Pos. of FDP in Ranking,Pos. of AFD in Ranking
1819.0,6,7,6,7,3,2,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,2,3,2,1,1,4,5,5,6,6,4,6,2,3,7,1,4,5,3,3,2,2,7,2,-1,-3,3,5,-2,5,3,3,46.0,WEST,2,3,1,2,5,4,6
1826.0,7,6,4,6,4,1,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,GRUENE,1,1,3,2,1,1,2,3,4,7,7,3,3,1,1,7,2,5,4,5,5,2,1,7,3,-2,-5,1,5,1,977,0,5,30.0,WEST,3,1,2,3,5,4,6
1830.0,977,977,977,977,977,977,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,GRUENE,3,3,3,3,2,2,3,4,3,5,5,2,2,7,3,3,1,4,4,4,4,5,4,6,7,3,-5,5,5,5,4,1,3,42.0,WEST,6,2,1,1,3,1,3
1847.0,9,9,4,7,2,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,1,2,1,1,1,4,5,5,7,7,4,7,1,1,7,1,7,7,1,4,1,1,7,1,2,-5,2,5,-5,5,0,6,23.0,WEST,6,3,1,2,4,4,4
1893.0,6,7,5,6,5,3,4,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,GRUENE,1,1,2,2,1,1,3,3,5,6,6,3,6,3,4,977,2,6,7,2,6,2,4,7,2,2,0,4,0,-2,5,-2,3,66.0,WEST,6,5,1,2,3,4,6
1917.0,6,6,6,6,6,2,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,2,3,3,3,1,1,3,4,2,5,5,5,4,6,3,2,5,3,4,4,3,4,3,6,4,-3,1,0,3,0,-2,0,6,57.0,WEST,977,4,1,3,2,5,5
1920.0,6,6,6,6,6,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,GRUENE,3,3,4,3,1,1,3,2,4,977,977,977,977,977,977,977,2,977,977,977,977,977,977,7,6,4,-2,0,0,3,0,-5,5,64.0,WEST,2,3,1,1,1,2,3
1921.0,6,7,2,8,2,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,5,1,1,5,5,1,1,1,2,3,1,5,1,2,6,7,2,3,1,2,1,1,6,7,2,-4,-4,4,-1,2,4,3,26.0,WEST,4,3,1,2,5,4,6
1924.0,8,8,3,6,6,1,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,3,1,2,2,1,1,3,4,5,7,5,3,6,1,4,4,1,5,6,2,5,3,4,7,2,2,-5,3,2,0,2,0,5,47.0,WEST,10,4,1,2,5,3,6
1939.0,6,7,5,7,2,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,2,2,4,2,1,1,4,5,4,7,7,3,7,1,1,6,1,4,7,3,6,1,1,7,1,1,-5,-2,5,-4,4,-1,3,19.0,WEST,6,2,1,3,5,4,6
1951.0,6,7,6,7,5,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,4,3,4,2,1,1,5,2,5,6,6,4,6,1,2,977,2,5,6,3,5,2,2,7,4,4,-5,4,4,-2,3,3,6,51.0,WEST,10,5,1,2,4,3,5
1983.0,6,6,5,6,4,1,4,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,GRUENE,2,1,3,2,1,1,4,4,5,6,5,4,6,2,977,977,2,6,6,4,6,2,2,7,4,-2,-5,1,2,0,3,-4,5,50.0,WEST,6,3,1,2,4,4,4
1990.0,7,8,5,6,4,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,4,4,5,5,1,1,4,1,5,6,7,4,7,2,977,977,2,7,7,4,6,3,977,977,4,0,-5,5,2,-5,977,4,6,39.0,OST,11,5,1,2,4,3,5
1999.0,9,6,4,4,2,3,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,GRUENE,2,2,3,3,1,1,3,4,4,6,977,4,4,1,2,7,2,5,4,4,4,1,2,7,1,5,-3,1,3,977,977,977,6,35.0,WEST,1,1,2,4,5,3,6
2000.0,10,10,6,9,4,3,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,1,1,1,1,1,1,4,4,7,7,7,7,4,5,7,1,7,7,3,7,1,2,7,1,-5,-5,-4,5,-5,5,-5,5,65.0,WEST,977,2,1,3,4,4,4
2010.0,7,8,4,7,3,1,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,4,1,4,2,1,1,4,2,5,5,7,3,6,1,3,7,1,5,6,3,4,2,1,7,2,2,-5,-4,2,-5,2,-5,5,29.0,OST,9,5,2,1,3,4,6
2014.0,977,977,977,977,977,1,977,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,4,4,4,4,1,1,4,4,4,3,3,3,3,6,3,977,1,4,4,4,3,3,4,7,2,2,0,0,0,0,977,977,6,26.0,WEST,5,5,1,4,2,3,6
2015.0,7,7,5,5,4,2,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,1,1,1,1,1,3,1,4,7,7,3,3,2,977,5,2,7,7,2,2,1,977,7,1,3,-5,2,5,-2,3,3,5,24.0,WEST,1,4,1,3,5,2,6
2020.0,5,5,5,6,3,2,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,3,3,4,4,1,1,4,4,4,5,5,4,4,2,2,7,2,3,3,3,2,2,2,7,3,-2,-3,2,-3,-3,-3,-2,5,19.0,WEST,3,5,1,2,4,3,6
2035.0,7,8,5,6,4,3,4,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,GRUENE,3,2,4,3,1,1,4,4,5,5,6,4,6,2,4,7,2,6,6,4,5,3,2,7,3,-1,-1,3,3,-3,2,0,6,44.0,OST,11,3,1,2,5,4,6
2055.0,7,8,4,5,4,3,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,GRUENE,2,2,1,2,1,2,3,5,3,5,6,2,4,2,4,7,2,6,5,3,3,2,2,7,2,2,-2,2,3,-3,3,0,5,27.0,WEST,1,3,1,2,5,4,6
2063.0,7,8,4,6,5,2,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,2,2,2,2,1,1,4,4,5,4,5,4,6,1,3,7,1,5,5,2,4,1,2,7,5,3,-4,4,5,3,2,2,5,35.0,WEST,5,3,1,2,5,4,6
2077.0,977,977,977,977,977,977,977,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,6,31.0,WEST,5,4,3,1,2,4,4
2111.0,7,7,5,9,3,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,4,3,4,1,2,5,1,4,6,5,5,5,2,5,7,1,5,5,4,4,3,2,7,5,1,-4,2,1,-3,3,1,6,35.0,WEST,11,5,1,3,4,2,6
2115.0,4,4,4,6,5,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,1,3,1,1,1,1,1,3,977,977,977,977,4,977,7,4,1,1,1,7,1,7,7,7,-5,-5,-5,2,-5,977,0,2,29.0,OST,1,2,1,2,2,2,2
2126.0,6,7,5,8,3,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,2,1,2,2,1,1,3,4,5,7,6,4,7,3,1,7,1,4,4,3,5,1,1,7,3,2,-2,4,4,-5,5,-1,5,18.0,WEST,11,3,1,2,3,4,5
2128.0,6,9,4,6,3,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,1,1,1,1,1,2,5,5,6,7,4,6,2,3,977,2,6,6,3,5,2,2,7,2,-5,-4,0,4,-5,5,-1,5,61.0,OST,4,2,1,3,4,4,4
2129.0,8,8,3,8,3,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,1,2,2,1,1,4,5,5,5,5,3,7,2,3,7,1,6,6,2,6,2,2,7,2,3,-5,3,4,-2,4,-1,6,47.0,WEST,5,3,1,2,4,4,5
2136.0,7,7,3,5,4,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,GRUENE,2,2,5,3,1,1,3,1,5,6,6,3,7,1,977,977,2,2,5,1,5,1,977,7,3,3,-4,4,4,0,5,0,6,46.0,WEST,977,5,1,2,3,4,5
2143.0,8,9,3,5,2,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,GRUENE,1,3,1,4,1,1,4,1,3,7,6,3,6,1,1,7,3,4,6,3,2,2,1,7,5,2,-5,-3,0,2,1,4,3,28.0,OST,11,2,1,2,2,1,2
2144.0,9,10,3,7,5,2,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,1,1,2,1,1,1,4,3,4,7,7,4,6,2,2,7,2,7,7,3,3,1,1,7,1,-2,-5,-3,2,-4,3,-1,6,32.0,OST,9,4,1,3,5,2,6
2151.0,8,9,6,7,4,2,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,GRUENE,3,2,2,2,1,1,5,4,4,5,5,3,4,2,1,7,2,5,6,3,4,3,1,7,2,2,-2,0,4,1,3,0,6,23.0,WEST,8,4,1,2,5,3,5
25.0,6,8,4,6,4,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,4,5,4,4,5,5,2,1,1,7,7,3,7,1,2,5,7,5,6,3,6,3,2,7,7,3,5,0,0,5,4,5,2,79.0,WEST,6,4,5,5,2,1,3
27.0,6,6,6,5,6,1,977,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,4,4,3,3,1,1,1,1,2,4,5,4,4,1,4,4,4,4,4,3,4,1,6,7,5,-2,-5,0,-5,1,0,1,5,44.0,OST,5,4,4,2,3,1,4
57.0,6,8,3,6,1,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,1,4,1,1,1,1,1,1,1,4,3,2,4,1,1,7,4,5,3,2,4,1,1,7,4,5,2,-3,-5,-1,-5,0,5,61.0,WEST,8,3,3,3,1,2,3
124.0,5,2,2,6,1,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,2,5,1,1,4,4,1,1,1,3,2,2,5,1,1,7,6,3,2,2,5,1,1,7,7,-5,0,-4,-5,-3,-5,1,5,63.0,WEST,977,4,4,4,3,1,2
129.0,6,6,6,5,5,4,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,3,3,4,3,1,1,3,1,4,3,3,3,4,1,5,7,4,5,5,2,4,3,5,7,7,2,-1,1,0,1,0,0,4,65.0,WEST,977,5,4,2,1,3,6
132.0,5,5,4,5,7,3,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,2,4,2,3,1,1,2,2,1,5,5,3,5,1,2,5,4,6,6,4,5,3,3,1,5,2,0,0,-5,5,-2,3,3,70.0,WEST,4,1,1,1,1,1,1
152.0,7,7,4,6,5,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,2,5,3,5,2,2,5,1,3,5,5,4,6,1,3,7,6,4,4,3,4,3,2,7,6,-3,-1,-2,0,1,2,5,5,45.0,OST,7,3,3,3,2,1,3
224.0,7,8,5,7,5,3,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,2,3,4,4,3,2,2,3,2,3,3,3,3,4,4,4,4,4,4,3,4,5,3,4,5,2,0,0,1,1,-1,-1,3,34.0,WEST,11,5,4,3,1,2,6
255.0,7,9,4,8,3,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,3,5,4,4,1,1,2,1,1,4,5,2,5,1,977,977,4,4,6,3,4,1,2,7,5,2,-5,-4,-3,3,-3,4,5,76.0,WEST,8,3,3,3,2,1,3
268.0,3,2,4,5,3,4,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,4,3,4,5,1,4,2,3,4,5,3,5,2,5,3,4,5,4,5,6,4,3,7,5,0,-2,1,1,0,2,3,6,66.0,OST,977,2,2,2,2,1,2
271.0,4,3,1,4,1,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,FDP,1,4,1,1,4,5,1,1,1,3,3,1,5,1,2,7,6,2,2,1,3,1,1,7,7,-5,-5,-5,-5,-4,-5,1,5,61.0,WEST,5,2,2,2,2,1,1
280.0,6,6,4,5,3,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,5,5,5,1,1,5,1,4,5,7,4,6,4,2,1,4,6,6,6,7,6,3,1,5,2,2,2,1,3,2,5,2,39.0,WEST,4,5,4,3,2,1,6
286.0,8,8,5,6,977,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,FDP,2,3,1,1,1,1,2,2,1,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,7,-5,4,977,977,-4,977,5,6,51.0,WEST,7,2,3,3,3,1,3
291.0,7,7,6,6,6,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,FDP,4,3,2,3,1,1,5,2,3,5,5,5,4,1,977,7,4,5,5,1,1,1,1,7,6,-2,-4,3,0,4,2,3,4,59.0,OST,5,3,2,1,3,1,3
307.0,6,8,5,5,4,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,5,2,3,1,1,2,1,1,4,6,5,6,1,2,7,5,5,6,4,4,2,3,7,5,-1,-4,2,-2,2,1,5,4,52.0,WEST,10,4,3,3,2,1,4
334.0,5,6,6,6,6,1,977,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,1,5,1,3,1,1,1,1,1,977,977,977,977,977,977,977,5,2,3,2,4,5,4,7,1,-3,-3,-2,2,-3,0,4,2,53.0,WEST,7,3,2,3,3,1,3
336.0,6,6,6,6,6,11,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,FDP,4,5,1,1,1,2,1,1,1,4,4,4,4,4,2,2,4,4,4,4,4,4,6,6,7,0,-1,1,0,1,0,4,3,55.0,WEST,6,3,3,2,3,1,3
368.0,5,6,7,5,5,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,5,3,2,3,1,1,2,3,1,3,4,2,3,1,3,977,2,3,3,5,3,2,7,7,7,3,-5,3,-4,4,977,0,5,34.0,OST,977,4,4,1,2,3,4
369.0,5,6,3,6,3,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,5,2,4,2,2,2,1,2,4,4,3,4,2,2,977,5,4,4,3,4,2,1,6,4,-1,0,-1,-3,0,-2,2,5,45.0,WEST,3,5,4,3,2,1,4
370.0,7,7,5,6,6,9,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,1,1,1,1,1,1,4,3,3,7,7,3,7,2,4,4,1,4,4,4,4,4,4,4,4,5,2,4,0,0,4,2,3,68.0,WEST,7,2,2,1,2,2,2
382.0,6,7,3,6,2,2,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,2,4,1,1,3,3,1,1,1,4,4,3,6,1,3,977,5,4,5,3,4,1,2,7,4,-3,-5,0,-5,2,-5,4,6,56.0,WEST,11,2,2,2,2,1,2
409.0,5,6,3,6,3,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,FDP,1,3,2,3,1,1,3,1,1,5,5,3,5,2,2,7,3,5,5,2,5,2,2,7,6,-4,-5,-4,-5,-5,-4,0,6,55.0,WEST,7,2,2,2,2,1,2
417.0,8,8,3,3,3,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,FDP,3,2,3,3,1,1,2,2,2,7,7,4,4,1,4,7,4,7,1,4,4,4,4,7,3,-4,-5,977,977,3,977,977,3,24.0,OST,2,1,4,2,4,3,4
434.0,5,6,4,5,4,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,FDP,4,4,2,3,4,4,3,1,2,5,5,5,5,1,2,7,6,5,6,4,5,1,2,7,6,2,-1,2,-3,4,0,5,2,70.0,WEST,4,1,1,1,1,1,1
440.0,6,6,4,5,4,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,2,4,3,3,1,1,1,1,1,5,5,4,5,1,977,977,3,4,4,4,4,3,7,7,4,-3,-1,-1,-1,0,1,1,3,59.0,WEST,11,5,3,4,2,1,5
531.0,7,6,5,7,4,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,2,2,3,3,1,1,5,1,4,6,6,4,4,1,3,7,4,5,4,4,5,2,1,7,3,-4,-5,2,-3,4,1,2,5,70.0,OST,6,5,4,2,3,1,6
534.0,7,7,7,6,4,1,977,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,3,3,3,3,1,3,5,1,1,4,977,977,977,977,977,977,1,977,977,977,977,977,977,977,4,2,-5,2,-5,5,-5,-5,2,75.0,WEST,5,4,4,1,3,2,4
552.0,5,7,6,7,6,5,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,FDP,1,1,2,1,1,1,4,1,3,5,5,4,6,5,4,3,4,4,4,4,5,4,4,3,7,2,0,2,0,-4,0,3,2,57.0,WEST,9,3,5,2,4,1,6
555.0,8,9,5,8,3,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,4,5,4,5,1,1,2,1,1,5,6,977,6,1,977,977,4,4,5,977,977,2,977,7,4,-3,-1,0,-2,-3,0,3,6,47.0,WEST,4,4,3,3,2,1,4
590.0,3,4,1,6,1,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,4,1,1,4,5,1,1,1,1,2,1,4,1,2,4,6,2,3,1,5,1,1,7,7,-3,-4,-4,-5,-4,-5,1,5,55.0,WEST,6,4,4,4,3,1,2
591.0,6,6,5,6,6,7,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,1,1,2,4,1,1,4,4,4,5,5,5,4,2,5,977,4,6,6,3,5,3,5,7,1,-2,0,3,4,2,5,5,3,61.0,WEST,977,3,1,2,4,1,4
603.0,7,8,3,6,4,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,3,5,4,4,1,1,3,1,2,6,6,3,5,1,3,7,4,4,5,2,3,2,2,7,1,3,-2,-5,1,2,2,3,6,74.0,WEST,7,5,3,4,2,1,5
608.0,977,977,977,977,977,977,977,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,4,5,3,4,1,1,3,1,3,4,5,4,5,1,977,977,4,2,3,3,2,3,7,7,4,4,-3,3,2,3,2,3,3,67.0,OST,6,4,3,2,4,1,4
655.0,6,7,5,6,4,2,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,1,5,1,1,5,5,1,1,1,4,4,3,5,2,3,7,4,5,5,3,4,3,2,7,7,-1,0,-4,-5,1,-4,1,3,35.0,WEST,11,3,3,3,2,1,2
664.0,3,3,1,4,1,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,1,5,1,3,5,5,3,1,1,2,2,1,4,1,1,5,6,2,2,1,3,1,1,7,7,-2,-5,-5,-5,-4,-5,-3,2,79.0,WEST,1,4,4,4,3,2,1
672.0,11,9,6,6,9,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,FDP,1,3,1,2,4,3,3,1,1,2,2,6,4,1,977,4,5,1,1,5,5,2,4,7,7,-5,-5,0,-5,0,4,5,3,59.0,WEST,1,2,2,1,2,1,1
694.0,5,5,5,5,5,5,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,2,3,1,1,2,2,3,1,1,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,7,-5,-5,-5,-5,-5,-5,0,3,36.0,OST,6,3,3,3,3,1,2
709.0,5,6,2,5,2,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,1,2,1,2,2,3,1,1,1,5,6,3,4,1,2,6,4,5,5,2,5,1,1,7,5,-5,-5,-3,-5,-5,-5,2,3,47.0,WEST,3,2,2,2,2,1,2
726.0,4,4,2,6,2,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,2,4,1,2,4,4,1,1,1,2,2,2,5,1,2,6,5,1,1,1,5,1,1,7,5,-3,-5,-5,-5,-4,-5,1,3,78.0,WEST,5,2,2,2,2,1,2
746.0,5,5,4,5,1,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,5,1,1,3,5,1,1,1,977,977,977,977,977,977,977,4,977,977,977,977,977,1,7,5,0,-2,1,-5,0,-5,5,4,48.0,OST,9,4,4,4,2,1,3
752.0,7,8,5,6,5,3,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,2,3,2,4,1,1,5,1,2,7,5,3,6,2,2,7,4,5,6,2,3,1,2,7,3,-2,-2,2,0,-2,2,4,5,21.0,WEST,977,5,3,2,4,1,6
757.0,8,7,2,5,2,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,1,5,1,1,3,1,1,1,1,4,5,7,7,1,977,3,7,7,7,1,4,1,1,7,7,-5,-5,-5,-5,-2,-5,5,3,49.0,OST,5,2,2,2,2,1,2
783.0,5,5,5,5,5,4,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,FDP,4,3,1,2,1,1,4,2,1,7,7,4,6,1,5,3,6,4,4,4,3,2,4,7,7,-2,-5,1,0,3,1,4,3,63.0,WEST,3,1,3,2,3,1,3
790.0,7,7,4,7,3,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,3,5,4,4,4,4,2,1,1,5,5,3,5,2,3,6,4,5,3,4,4,4,5,7,5,2,2,0,-2,2,-2,4,3,35.0,WEST,9,3,3,3,1,1,2
895.0,4,4,3,7,3,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,4,2,2,2,3,3,1,3,4,5,3,5,1,1,7,5,4,5,3,5,1,1,7,7,-3,-5,-2,-5,-2,-3,3,3,65.0,WEST,3,2,2,2,2,1,2
906.0,6,7,2,6,2,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,1,5,4,4,1,1,1,1,1,4,4,3,5,1,2,7,4,4,6,4,4,2,1,7,2,4,-5,-1,-5,2,1,5,3,70.0,WEST,12,3,3,3,2,1,3
916.0,6,7,5,7,3,1,8,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,FDP,4,5,3,4,5,5,4,1,1,5,3,3,3,5,1,7,5,3,4,3,4,2,1,7,5,-2,-3,0,-4,2,-1,3,6,62.0,WEST,3,3,3,3,3,1,2
917.0,6,6,4,6,4,2,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,3,5,2,4,4,5,1,1,1,4,4,3,5,1,1,5,5,5,6,2,5,1,1,7,7,3,2,-4,-5,2,-1,3,2,59.0,WEST,3,3,3,3,1,1,2
931.0,5,6,3,8,1,1,10,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,FDP,3,4,1,1,4,4,1,1,1,3,3,3,6,1,1,5,5,2,3,2,6,1,1,6,7,-5,-5,-1,-5,2,-5,2,3,70.0,WEST,5,5,6,4,3,2,1
938.0,7,8,4,5,3,2,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,4,5,4,4,1,1,1,1,1,6,6,5,6,2,3,2,5,5,5,3,5,1,2,6,5,-4,1,1,-4,2,0,4,6,63.0,WEST,11,4,3,3,2,1,4
947.0,8,8,7,5,5,4,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,2,5,4,5,1,1,4,2,3,5,5,4,4,1,3,7,4,6,6,4,4,1,2,7,1,-5,-3,-4,-1,-5,1,0,6,33.0,WEST,11,3,2,4,4,1,5
960.0,6,8,2,7,5,2,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,FDP,1,5,5,5,2,2,1,1,1,5,5,3,4,3,2,7,4,3,3,1,4,3,3,7,5,3,-1,-5,-3,-3,1,0,3,80.0,WEST,7,4,3,5,2,1,6
973.0,6,6,6,6,6,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,3,3,2,1,1,1,1,1,1,5,5,5,4,1,977,977,4,2,3,1,3,2,2,7,5,1,-5,2,-3,2,-3,5,3,68.0,WEST,8,4,4,2,3,1,4
994.0,6,6,1,6,3,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,FDP,4,3,1,3,1,1,2,1,2,7,7,5,5,1,977,977,5,5,5,4,4,1,1,977,5,-3,-5,0,-5,3,-5,0,3,72.0,OST,3,5,4,3,1,2,5
1019.0,5,5,4,5,4,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,4,5,2,2,1,2,3,2,2,5,977,4,7,1,3,977,5,2,977,3,6,1,1,7,7,0,-2,0,-5,-1,-1,5,6,63.0,OST,9,3,3,2,2,1,3
1022.0,7,8,3,7,3,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,FDP,2,5,2,4,1,2,4,1,2,4,4,4,6,1,977,7,5,4,5,3,4,2,1,7,5,-2,-3,0,-5,3,3,3,3,68.0,WEST,4,3,3,2,2,1,3
